sym,tf,thresh,tp,sl,horizon,rr,fires,fire_pct,trades_mo,wr,ev_trade,monthly_ev,wins,losses,timeouts
BTC/USDT,30m,0.3,0.05,0.025,16,2.0,14965,99.85,1437.9,8.1,-0.031,-43.912,99,1123,13743
BTC/USDT,30m,0.3,0.05,0.025,20,2.0,14965,99.85,1437.9,8.6,-0.041,-59.316,139,1469,13357
BTC/USDT,30m,0.3,0.05,0.025,24,2.0,14965,99.85,1437.9,9.7,-0.053,-76.831,196,1835,12934
BTC/USDT,30m,0.3,0.05,0.025,36,2.0,14965,99.85,1437.9,10.3,-0.081,-116.331,329,2850,11786
BTC/USDT,30m,0.3,0.05,0.025,48,2.0,14965,99.85,1437.9,12.0,-0.101,-144.74,506,3701,10758
BTC/USDT,30m,0.3,0.075,0.008,4,9.4,14965,99.85,1437.9,0.0,-0.007,-10.034,1,2422,12542
BTC/USDT,30m,0.3,0.075,0.008,6,9.4,14965,99.85,1437.9,0.0,-0.011,-15.11,1,3385,11579
BTC/USDT,30m,0.3,0.075,0.008,8,9.4,14965,99.85,1437.9,0.0,-0.012,-17.085,1,4143,10821
BTC/USDT,30m,0.3,0.075,0.008,12,9.4,14965,99.85,1437.9,0.0,-0.014,-19.829,2,5413,9550
BTC/USDT,30m,0.3,0.075,0.008,16,9.4,14965,99.85,1437.9,0.1,-0.016,-22.981,9,6343,8613
BTC/USDT,30m,0.3,0.075,0.008,20,9.4,14965,99.85,1437.9,0.2,-0.02,-29.173,16,7128,7821
BTC/USDT,30m,0.3,0.075,0.008,24,9.4,14965,99.85,1437.9,0.3,-0.025,-35.936,25,7704,7236
BTC/USDT,30m,0.3,0.075,0.008,36,9.4,14965,99.85,1437.9,0.4,-0.027,-38.666,38,8803,6124
BTC/USDT,30m,0.3,0.075,0.008,48,9.4,14965,99.85,1437.9,0.8,-0.025,-36.492,72,9516,5377
BTC/USDT,30m,0.3,0.075,0.01,4,7.5,14965,99.85,1437.9,0.1,-0.009,-12.425,1,1668,13296
BTC/USDT,30m,0.3,0.075,0.01,6,7.5,14965,99.85,1437.9,0.0,-0.013,-18.275,1,2449,12515
BTC/USDT,30m,0.3,0.075,0.01,8,7.5,14965,99.85,1437.9,0.0,-0.014,-20.531,1,3104,11860
BTC/USDT,30m,0.3,0.075,0.01,12,7.5,14965,99.85,1437.9,0.0,-0.017,-24.904,2,4196,10767
BTC/USDT,30m,0.3,0.075,0.01,16,7.5,14965,99.85,1437.9,0.2,-0.022,-31.433,9,5134,9822
BTC/USDT,30m,0.3,0.075,0.01,20,7.5,14965,99.85,1437.9,0.3,-0.029,-41.325,16,5915,9034
BTC/USDT,30m,0.3,0.075,0.01,24,7.5,14965,99.85,1437.9,0.4,-0.033,-47.655,25,6510,8430
BTC/USDT,30m,0.3,0.075,0.01,36,7.5,14965,99.85,1437.9,0.5,-0.035,-50.55,41,7711,7213
BTC/USDT,30m,0.3,0.075,0.01,48,7.5,14965,99.85,1437.9,0.9,-0.035,-49.98,81,8546,6338
BTC/USDT,30m,0.3,0.075,0.015,4,5.0,14965,99.85,1437.9,0.1,-0.009,-13.162,1,683,14281
BTC/USDT,30m,0.3,0.075,0.015,6,5.0,14965,99.85,1437.9,0.1,-0.013,-18.003,1,1114,13850
BTC/USDT,30m,0.3,0.075,0.015,8,5.0,14965,99.85,1437.9,0.1,-0.013,-18.676,1,1538,13426
BTC/USDT,30m,0.3,0.075,0.015,12,5.0,14965,99.85,1437.9,0.1,-0.015,-21.49,2,2295,12668
BTC/USDT,30m,0.3,0.075,0.015,16,5.0,14965,99.85,1437.9,0.3,-0.021,-30.018,9,3016,11940
BTC/USDT,30m,0.3,0.075,0.015,20,5.0,14965,99.85,1437.9,0.4,-0.028,-40.681,16,3647,11302
BTC/USDT,30m,0.3,0.075,0.015,24,5.0,14965,99.85,1437.9,0.6,-0.037,-52.765,26,4226,10713
BTC/USDT,30m,0.3,0.075,0.015,36,5.0,14965,99.85,1437.9,0.9,-0.051,-73.757,52,5520,9393
BTC/USDT,30m,0.3,0.075,0.015,48,5.0,14965,99.85,1437.9,1.5,-0.056,-81.202,101,6468,8396
BTC/USDT,30m,0.3,0.075,0.02,4,3.8,14965,99.85,1437.9,0.3,-0.01,-14.478,1,321,14643
BTC/USDT,30m,0.3,0.075,0.02,6,3.8,14965,99.85,1437.9,0.2,-0.014,-19.605,1,576,14388
BTC/USDT,30m,0.3,0.075,0.02,8,3.8,14965,99.85,1437.9,0.1,-0.016,-22.631,1,817,14147
BTC/USDT,30m,0.3,0.075,0.02,12,3.8,14965,99.85,1437.9,0.2,-0.019,-27.694,2,1324,13639
BTC/USDT,30m,0.3,0.075,0.02,16,3.8,14965,99.85,1437.9,0.5,-0.024,-34.593,9,1800,13156
BTC/USDT,30m,0.3,0.075,0.02,20,3.8,14965,99.85,1437.9,0.7,-0.033,-47.884,16,2257,12692
BTC/USDT,30m,0.3,0.075,0.02,24,3.8,14965,99.85,1437.9,1.0,-0.044,-63.616,26,2706,12233
BTC/USDT,30m,0.3,0.075,0.02,36,3.8,14965,99.85,1437.9,1.4,-0.065,-94.075,54,3919,10992
BTC/USDT,30m,0.3,0.075,0.02,48,3.8,14965,99.85,1437.9,2.1,-0.081,-116.786,106,4840,10019
BTC/USDT,30m,0.3,0.075,0.025,4,3.0,14965,99.85,1437.9,0.6,-0.01,-14.979,1,153,14811
BTC/USDT,30m,0.3,0.075,0.025,6,3.0,14965,99.85,1437.9,0.3,-0.015,-21.246,1,299,14665
BTC/USDT,30m,0.3,0.075,0.025,8,3.0,14965,99.85,1437.9,0.2,-0.019,-26.716,1,471,14493
BTC/USDT,30m,0.3,0.075,0.025,12,3.0,14965,99.85,1437.9,0.2,-0.025,-35.723,2,810,14153
BTC/USDT,30m,0.3,0.075,0.025,16,3.0,14965,99.85,1437.9,0.8,-0.031,-44.808,9,1123,13833
BTC/USDT,30m,0.3,0.075,0.025,20,3.0,14965,99.85,1437.9,1.1,-0.042,-60.208,16,1469,13480
BTC/USDT,30m,0.3,0.075,0.025,24,3.0,14965,99.85,1437.9,1.5,-0.054,-78.109,27,1835,13103
BTC/USDT,30m,0.3,0.075,0.025,36,3.0,14965,99.85,1437.9,1.9,-0.085,-122.43,55,2850,12060
BTC/USDT,30m,0.3,0.075,0.025,48,3.0,14965,99.85,1437.9,2.8,-0.107,-153.799,107,3701,11157
BTC/USDT,30m,0.3,0.1,0.008,4,12.5,14965,99.85,1437.9,0.0,-0.007,-10.247,0,2422,12543
BTC/USDT,30m,0.3,0.1,0.008,6,12.5,14965,99.85,1437.9,0.0,-0.011,-15.31,0,3385,11580
BTC/USDT,30m,0.3,0.1,0.008,8,12.5,14965,99.85,1437.9,0.0,-0.012,-17.252,0,4143,10822
BTC/USDT,30m,0.3,0.1,0.008,12,12.5,14965,99.85,1437.9,0.0,-0.014,-20.113,0,5413,9552
BTC/USDT,30m,0.3,0.1,0.008,16,12.5,14965,99.85,1437.9,0.0,-0.016,-23.697,0,6343,8622
BTC/USDT,30m,0.3,0.1,0.008,20,12.5,14965,99.85,1437.9,0.0,-0.02,-28.731,3,7128,7834
BTC/USDT,30m,0.3,0.1,0.008,24,12.5,14965,99.85,1437.9,0.1,-0.025,-35.231,5,7704,7256
BTC/USDT,30m,0.3,0.1,0.008,36,12.5,14965,99.85,1437.9,0.1,-0.027,-38.192,11,8803,6151
BTC/USDT,30m,0.3,0.1,0.008,48,12.5,14965,99.85,1437.9,0.1,-0.028,-39.603,11,9516,5438
BTC/USDT,30m,0.3,0.1,0.01,4,10.0,14965,99.85,1437.9,0.0,-0.009,-12.638,0,1668,13297
BTC/USDT,30m,0.3,0.1,0.01,6,10.0,14965,99.85,1437.9,0.0,-0.013,-18.475,0,2449,12516
BTC/USDT,30m,0.3,0.1,0.01,8,10.0,14965,99.85,1437.9,0.0,-0.014,-20.697,0,3104,11861
BTC/USDT,30m,0.3,0.1,0.01,12,10.0,14965,99.85,1437.9,0.0,-0.018,-25.188,0,4196,10769
BTC/USDT,30m,0.3,0.1,0.01,16,10.0,14965,99.85,1437.9,0.0,-0.022,-32.149,0,5134,9831
BTC/USDT,30m,0.3,0.1,0.01,20,10.0,14965,99.85,1437.9,0.1,-0.028,-40.882,3,5915,9047
BTC/USDT,30m,0.3,0.1,0.01,24,10.0,14965,99.85,1437.9,0.1,-0.033,-46.95,5,6510,8450
BTC/USDT,30m,0.3,0.1,0.01,36,10.0,14965,99.85,1437.9,0.1,-0.035,-49.983,11,7711,7243
BTC/USDT,30m,0.3,0.1,0.01,48,10.0,14965,99.85,1437.9,0.1,-0.037,-53.277,11,8546,6408
BTC/USDT,30m,0.3,0.1,0.015,4,6.7,14965,99.85,1437.9,0.0,-0.009,-13.376,0,683,14282
BTC/USDT,30m,0.3,0.1,0.015,6,6.7,14965,99.85,1437.9,0.0,-0.013,-18.203,0,1114,13851
BTC/USDT,30m,0.3,0.1,0.015,8,6.7,14965,99.85,1437.9,0.0,-0.013,-18.843,0,1538,13427
BTC/USDT,30m,0.3,0.1,0.015,12,6.7,14965,99.85,1437.9,0.0,-0.015,-21.774,0,2295,12670
BTC/USDT,30m,0.3,0.1,0.015,16,6.7,14965,99.85,1437.9,0.0,-0.021,-30.734,0,3016,11949
BTC/USDT,30m,0.3,0.1,0.015,20,6.7,14965,99.85,1437.9,0.1,-0.028,-40.238,3,3647,11315
BTC/USDT,30m,0.3,0.1,0.015,24,6.7,14965,99.85,1437.9,0.1,-0.036,-51.979,5,4226,10734
BTC/USDT,30m,0.3,0.1,0.015,36,6.7,14965,99.85,1437.9,0.2,-0.051,-72.75,13,5520,9432
BTC/USDT,30m,0.3,0.1,0.015,48,6.7,14965,99.85,1437.9,0.2,-0.059,-85.141,13,6468,8484
BTC/USDT,30m,0.3,0.1,0.02,4,5.0,14965,99.85,1437.9,0.0,-0.01,-14.691,0,321,14644
BTC/USDT,30m,0.3,0.1,0.02,6,5.0,14965,99.85,1437.9,0.0,-0.014,-19.805,0,576,14389
BTC/USDT,30m,0.3,0.1,0.02,8,5.0,14965,99.85,1437.9,0.0,-0.016,-22.798,0,817,14148
BTC/USDT,30m,0.3,0.1,0.02,12,5.0,14965,99.85,1437.9,0.0,-0.019,-27.978,0,1324,13641
BTC/USDT,30m,0.3,0.1,0.02,16,5.0,14965,99.85,1437.9,0.0,-0.025,-35.31,0,1800,13165
BTC/USDT,30m,0.3,0.1,0.02,20,5.0,14965,99.85,1437.9,0.1,-0.033,-47.441,3,2257,12705
BTC/USDT,30m,0.3,0.1,0.02,24,5.0,14965,99.85,1437.9,0.2,-0.044,-62.831,5,2706,12254
BTC/USDT,30m,0.3,0.1,0.02,36,5.0,14965,99.85,1437.9,0.4,-0.065,-92.909,14,3919,11032
BTC/USDT,30m,0.3,0.1,0.02,48,5.0,14965,99.85,1437.9,0.3,-0.084,-120.693,14,4840,10111
BTC/USDT,30m,0.3,0.1,0.025,4,4.0,14965,99.85,1437.9,0.0,-0.011,-15.192,0,153,14812
BTC/USDT,30m,0.3,0.1,0.025,6,4.0,14965,99.85,1437.9,0.0,-0.015,-21.446,0,299,14666
BTC/USDT,30m,0.3,0.1,0.025,8,4.0,14965,99.85,1437.9,0.0,-0.019,-26.883,0,471,14494
BTC/USDT,30m,0.3,0.1,0.025,12,4.0,14965,99.85,1437.9,0.0,-0.025,-36.007,0,810,14155
BTC/USDT,30m,0.3,0.1,0.025,16,4.0,14965,99.85,1437.9,0.0,-0.032,-45.525,0,1123,13842
BTC/USDT,30m,0.3,0.1,0.025,20,4.0,14965,99.85,1437.9,0.2,-0.042,-59.765,3,1469,13493
BTC/USDT,30m,0.3,0.1,0.025,24,4.0,14965,99.85,1437.9,0.3,-0.054,-77.501,5,1835,13125
BTC/USDT,30m,0.3,0.1,0.025,36,4.0,14965,99.85,1437.9,0.5,-0.084,-121.361,14,2850,12101
BTC/USDT,30m,0.3,0.1,0.025,48,4.0,14965,99.85,1437.9,0.4,-0.11,-157.789,14,3701,11250
BTC/USDT,30m,0.35,0.01,0.008,4,1.2,14385,95.98,1382.2,36.7,-0.008,-10.601,1356,2337,10692
BTC/USDT,30m,0.35,0.01,0.008,6,1.2,14385,95.98,1382.2,37.9,-0.01,-14.409,1970,3229,9186
BTC/USDT,30m,0.35,0.01,0.008,8,1.2,14385,95.98,1382.2,38.9,-0.014,-19.642,2498,3918,7969
BTC/USDT,30m,0.35,0.01,0.008,12,1.2,14385,95.98,1382.2,39.6,-0.022,-29.972,3294,5019,6072
BTC/USDT,30m,0.35,0.01,0.008,16,1.2,14385,95.98,1382.2,40.3,-0.024,-33.766,3885,5747,4753
BTC/USDT,30m,0.35,0.01,0.008,20,1.2,14385,95.98,1382.2,40.7,-0.025,-35.145,4344,6327,3714
BTC/USDT,30m,0.35,0.01,0.008,24,1.2,14385,95.98,1382.2,41.2,-0.025,-35.007,4686,6691,3008
BTC/USDT,30m,0.35,0.01,0.008,36,1.2,14385,95.98,1382.2,42.7,-0.015,-21.113,5435,7289,1661
BTC/USDT,30m,0.35,0.01,0.008,48,1.2,14385,95.98,1382.2,43.5,-0.007,-9.062,5798,7520,1067
BTC/USDT,30m,0.35,0.015,0.008,4,1.9,14385,95.98,1382.2,18.7,-0.006,-8.605,546,2370,11469
BTC/USDT,30m,0.35,0.015,0.008,6,1.9,14385,95.98,1382.2,20.9,-0.009,-12.355,870,3300,10215
BTC/USDT,30m,0.35,0.015,0.008,8,1.9,14385,95.98,1382.2,22.7,-0.011,-14.755,1182,4020,9183
BTC/USDT,30m,0.35,0.015,0.008,12,1.9,14385,95.98,1382.2,25.4,-0.015,-21.0,1776,5223,7386
BTC/USDT,30m,0.35,0.015,0.008,16,1.9,14385,95.98,1382.2,27.0,-0.019,-26.815,2242,6068,6075
BTC/USDT,30m,0.35,0.015,0.008,20,1.9,14385,95.98,1382.2,28.2,-0.02,-27.375,2647,6756,4982
BTC/USDT,30m,0.35,0.015,0.008,24,1.9,14385,95.98,1382.2,29.0,-0.023,-31.334,2957,7233,4195
BTC/USDT,30m,0.35,0.015,0.008,36,1.9,14385,95.98,1382.2,31.1,-0.013,-17.629,3614,8021,2750
BTC/USDT,30m,0.35,0.015,0.008,48,1.9,14385,95.98,1382.2,32.5,-0.005,-6.612,4059,8431,1895
BTC/USDT,30m,0.35,0.015,0.01,4,1.5,14385,95.98,1382.2,25.5,-0.008,-10.557,560,1632,12193
BTC/USDT,30m,0.35,0.015,0.01,6,1.5,14385,95.98,1382.2,27.3,-0.011,-14.732,898,2387,11100
BTC/USDT,30m,0.35,0.015,0.01,8,1.5,14385,95.98,1382.2,29.0,-0.012,-16.502,1232,3010,10143
BTC/USDT,30m,0.35,0.015,0.01,12,1.5,14385,95.98,1382.2,31.5,-0.017,-24.164,1858,4032,8495
BTC/USDT,30m,0.35,0.015,0.01,16,1.5,14385,95.98,1382.2,32.6,-0.024,-33.237,2360,4890,7135
BTC/USDT,30m,0.35,0.015,0.01,20,1.5,14385,95.98,1382.2,33.6,-0.026,-35.612,2818,5576,5991
BTC/USDT,30m,0.35,0.015,0.01,24,1.5,14385,95.98,1382.2,34.3,-0.028,-39.178,3174,6085,5126
BTC/USDT,30m,0.35,0.015,0.01,36,1.5,14385,95.98,1382.2,36.2,-0.016,-22.73,3972,7009,3404
BTC/USDT,30m,0.35,0.015,0.01,48,1.5,14385,95.98,1382.2,37.7,-0.006,-7.943,4534,7495,2356
BTC/USDT,30m,0.35,0.02,0.008,4,2.5,14385,95.98,1382.2,9.6,-0.006,-7.848,252,2379,11754
BTC/USDT,30m,0.35,0.02,0.008,6,2.5,14385,95.98,1382.2,11.5,-0.008,-11.684,430,3319,10636
BTC/USDT,30m,0.35,0.02,0.008,8,2.5,14385,95.98,1382.2,12.8,-0.01,-14.316,597,4059,9729
BTC/USDT,30m,0.35,0.02,0.008,12,2.5,14385,95.98,1382.2,15.3,-0.013,-17.547,957,5287,8141
BTC/USDT,30m,0.35,0.02,0.008,16,2.5,14385,95.98,1382.2,16.8,-0.017,-24.099,1247,6165,6973
BTC/USDT,30m,0.35,0.02,0.008,20,2.5,14385,95.98,1382.2,18.1,-0.022,-30.292,1528,6908,5949
BTC/USDT,30m,0.35,0.02,0.008,24,2.5,14385,95.98,1382.2,19.5,-0.024,-33.657,1801,7431,5153
BTC/USDT,30m,0.35,0.02,0.008,36,2.5,14385,95.98,1382.2,22.7,-0.012,-15.909,2456,8343,3586
BTC/USDT,30m,0.35,0.02,0.008,48,2.5,14385,95.98,1382.2,24.6,-0.004,-5.155,2898,8871,2616
BTC/USDT,30m,0.35,0.02,0.01,4,2.0,14385,95.98,1382.2,13.7,-0.007,-9.852,260,1640,12485
BTC/USDT,30m,0.35,0.02,0.01,6,2.0,14385,95.98,1382.2,15.6,-0.01,-14.43,445,2404,11536
BTC/USDT,30m,0.35,0.02,0.01,8,2.0,14385,95.98,1382.2,17.0,-0.012,-16.836,625,3045,10715
BTC/USDT,30m,0.35,0.02,0.01,12,2.0,14385,95.98,1382.2,19.7,-0.015,-21.372,1005,4092,9288
BTC/USDT,30m,0.35,0.02,0.01,16,2.0,14385,95.98,1382.2,21.0,-0.022,-30.409,1323,4983,8079
BTC/USDT,30m,0.35,0.02,0.01,20,2.0,14385,95.98,1382.2,22.2,-0.029,-39.73,1635,5716,7034
BTC/USDT,30m,0.35,0.02,0.01,24,2.0,14385,95.98,1382.2,23.6,-0.031,-42.834,1934,6263,6188
BTC/USDT,30m,0.35,0.02,0.01,36,2.0,14385,95.98,1382.2,26.8,-0.02,-27.183,2676,7326,4383
BTC/USDT,30m,0.35,0.02,0.01,48,2.0,14385,95.98,1382.2,28.7,-0.012,-16.839,3205,7949,3231
BTC/USDT,30m,0.35,0.02,0.015,4,1.3,14385,95.98,1382.2,28.3,-0.008,-10.435,265,673,13447
BTC/USDT,30m,0.35,0.02,0.015,6,1.3,14385,95.98,1382.2,29.5,-0.01,-14.474,458,1095,12832
BTC/USDT,30m,0.35,0.02,0.015,8,1.3,14385,95.98,1382.2,30.0,-0.011,-15.72,646,1509,12230
BTC/USDT,30m,0.35,0.02,0.015,12,1.3,14385,95.98,1382.2,32.3,-0.013,-17.926,1067,2239,11079
BTC/USDT,30m,0.35,0.02,0.015,16,1.3,14385,95.98,1382.2,32.7,-0.021,-29.529,1424,2926,10035
BTC/USDT,30m,0.35,0.02,0.015,20,1.3,14385,95.98,1382.2,33.6,-0.03,-41.127,1780,3524,9081
BTC/USDT,30m,0.35,0.02,0.015,24,1.3,14385,95.98,1382.2,34.4,-0.036,-50.015,2134,4069,8182
BTC/USDT,30m,0.35,0.02,0.015,36,1.3,14385,95.98,1382.2,36.4,-0.038,-52.779,2996,5237,6152
BTC/USDT,30m,0.35,0.02,0.015,48,1.3,14385,95.98,1382.2,37.8,-0.036,-50.142,3649,6006,4730
BTC/USDT,30m,0.35,0.025,0.008,4,3.1,14385,95.98,1382.2,4.2,-0.007,-10.206,104,2387,11894
BTC/USDT,30m,0.35,0.025,0.008,6,3.1,14385,95.98,1382.2,5.6,-0.011,-14.862,196,3333,10856
BTC/USDT,30m,0.35,0.025,0.008,8,3.1,14385,95.98,1382.2,7.0,-0.012,-17.223,308,4076,10001
BTC/USDT,30m,0.35,0.025,0.008,12,3.1,14385,95.98,1382.2,8.9,-0.015,-21.201,517,5323,8545
BTC/USDT,30m,0.35,0.025,0.008,16,3.1,14385,95.98,1382.2,10.8,-0.019,-26.831,751,6226,7408
BTC/USDT,30m,0.35,0.025,0.008,20,3.1,14385,95.98,1382.2,11.6,-0.024,-33.828,917,6979,6489
BTC/USDT,30m,0.35,0.025,0.008,24,3.1,14385,95.98,1382.2,12.5,-0.029,-39.84,1076,7521,5788
BTC/USDT,30m,0.35,0.025,0.008,36,3.1,14385,95.98,1382.2,15.8,-0.022,-29.784,1601,8503,4281
BTC/USDT,30m,0.35,0.025,0.008,48,3.1,14385,95.98,1382.2,17.5,-0.017,-23.923,1932,9093,3360
BTC/USDT,30m,0.35,0.025,0.01,4,2.5,14385,95.98,1382.2,6.2,-0.009,-12.279,109,1646,12630
BTC/USDT,30m,0.35,0.025,0.01,6,2.5,14385,95.98,1382.2,7.8,-0.013,-17.723,203,2415,11767
BTC/USDT,30m,0.35,0.025,0.01,8,2.5,14385,95.98,1382.2,9.4,-0.015,-20.327,317,3060,11008
BTC/USDT,30m,0.35,0.025,0.01,12,2.5,14385,95.98,1382.2,11.6,-0.018,-25.137,541,4121,9723
BTC/USDT,30m,0.35,0.025,0.01,16,2.5,14385,95.98,1382.2,13.6,-0.024,-33.311,795,5035,8555
BTC/USDT,30m,0.35,0.025,0.01,20,2.5,14385,95.98,1382.2,14.5,-0.032,-43.711,980,5780,7625
BTC/USDT,30m,0.35,0.025,0.01,24,2.5,14385,95.98,1382.2,15.4,-0.036,-49.825,1155,6344,6886
BTC/USDT,30m,0.35,0.025,0.01,36,2.5,14385,95.98,1382.2,19.0,-0.03,-42.146,1747,7462,5176
BTC/USDT,30m,0.35,0.025,0.01,48,2.5,14385,95.98,1382.2,20.8,-0.027,-37.538,2147,8166,4072
BTC/USDT,30m,0.35,0.025,0.015,4,1.7,14385,95.98,1382.2,14.1,-0.009,-12.974,111,676,13598
BTC/USDT,30m,0.35,0.025,0.015,6,1.7,14385,95.98,1382.2,16.1,-0.013,-17.743,211,1099,13075
BTC/USDT,30m,0.35,0.025,0.015,8,1.7,14385,95.98,1382.2,17.8,-0.014,-19.102,329,1517,12539
BTC/USDT,30m,0.35,0.025,0.015,12,1.7,14385,95.98,1382.2,20.4,-0.016,-21.866,578,2262,11545
BTC/USDT,30m,0.35,0.025,0.015,16,1.7,14385,95.98,1382.2,22.5,-0.023,-32.46,858,2960,10567
BTC/USDT,30m,0.35,0.025,0.015,20,1.7,14385,95.98,1382.2,23.1,-0.032,-44.869,1072,3572,9741
BTC/USDT,30m,0.35,0.025,0.015,24,1.7,14385,95.98,1382.2,23.7,-0.041,-57.102,1280,4130,8975
BTC/USDT,30m,0.35,0.025,0.015,36,1.7,14385,95.98,1382.2,26.8,-0.051,-71.101,1961,5345,7079
BTC/USDT,30m,0.35,0.025,0.015,48,1.7,14385,95.98,1382.2,28.5,-0.053,-73.438,2470,6190,5725
BTC/USDT,30m,0.35,0.025,0.02,4,1.2,14385,95.98,1382.2,26.0,-0.01,-14.07,111,316,13958
BTC/USDT,30m,0.35,0.025,0.02,6,1.2,14385,95.98,1382.2,27.4,-0.014,-19.101,214,566,13605
BTC/USDT,30m,0.35,0.025,0.02,8,1.2,14385,95.98,1382.2,29.3,-0.016,-22.761,334,805,13246
BTC/USDT,30m,0.35,0.025,0.02,12,1.2,14385,95.98,1382.2,31.1,-0.02,-28.313,590,1305,12490
BTC/USDT,30m,0.35,0.025,0.02,16,1.2,14385,95.98,1382.2,33.1,-0.028,-38.477,877,1771,11737
BTC/USDT,30m,0.35,0.025,0.02,20,1.2,14385,95.98,1382.2,33.1,-0.039,-53.776,1098,2219,11068
BTC/USDT,30m,0.35,0.025,0.02,24,1.2,14385,95.98,1382.2,33.2,-0.051,-69.911,1317,2651,10417
BTC/USDT,30m,0.35,0.025,0.02,36,1.2,14385,95.98,1382.2,35.2,-0.066,-91.064,2061,3801,8523
BTC/USDT,30m,0.35,0.025,0.02,48,1.2,14385,95.98,1382.2,36.3,-0.076,-105.673,2647,4649,7089
BTC/USDT,30m,0.35,0.03,0.008,4,3.8,14385,95.98,1382.2,2.3,-0.008,-11.14,55,2389,11941
BTC/USDT,30m,0.35,0.03,0.008,6,3.8,14385,95.98,1382.2,3.0,-0.011,-15.326,103,3337,10945
BTC/USDT,30m,0.35,0.03,0.008,8,3.8,14385,95.98,1382.2,3.8,-0.013,-18.149,160,4082,10143
BTC/USDT,30m,0.35,0.03,0.008,12,3.8,14385,95.98,1382.2,5.0,-0.017,-23.342,278,5335,8772
BTC/USDT,30m,0.35,0.03,0.008,16,3.8,14385,95.98,1382.2,6.4,-0.021,-28.943,427,6243,7715
BTC/USDT,30m,0.35,0.03,0.008,20,3.8,14385,95.98,1382.2,7.6,-0.026,-36.236,573,7006,6806
BTC/USDT,30m,0.35,0.03,0.008,24,3.8,14385,95.98,1382.2,8.3,-0.031,-42.748,683,7555,6147
BTC/USDT,30m,0.35,0.03,0.008,36,3.8,14385,95.98,1382.2,11.1,-0.025,-34.864,1072,8569,4744
BTC/USDT,30m,0.35,0.03,0.008,48,3.8,14385,95.98,1382.2,12.8,-0.026,-35.991,1356,9209,3820
BTC/USDT,30m,0.35,0.03,0.01,4,3.0,14385,95.98,1382.2,3.3,-0.01,-13.525,57,1648,12680
BTC/USDT,30m,0.35,0.03,0.01,6,3.0,14385,95.98,1382.2,4.2,-0.014,-18.697,106,2419,11860
BTC/USDT,30m,0.35,0.03,0.01,8,3.0,14385,95.98,1382.2,5.0,-0.016,-21.932,163,3067,11155
BTC/USDT,30m,0.35,0.03,0.01,12,3.0,14385,95.98,1382.2,6.6,-0.021,-28.4,290,4135,9960
BTC/USDT,30m,0.35,0.03,0.01,16,3.0,14385,95.98,1382.2,8.2,-0.027,-37.442,453,5056,8876
BTC/USDT,30m,0.35,0.03,0.01,20,3.0,14385,95.98,1382.2,9.5,-0.035,-48.296,608,5811,7966
BTC/USDT,30m,0.35,0.03,0.01,24,3.0,14385,95.98,1382.2,10.3,-0.04,-54.8,734,6383,7268
BTC/USDT,30m,0.35,0.03,0.01,36,3.0,14385,95.98,1382.2,13.5,-0.034,-47.494,1170,7527,5688
BTC/USDT,30m,0.35,0.03,0.01,48,3.0,14385,95.98,1382.2,15.5,-0.035,-49.055,1517,8279,4589
BTC/USDT,30m,0.35,0.03,0.015,4,2.0,14385,95.98,1382.2,7.8,-0.01,-14.3,57,677,13651
BTC/USDT,30m,0.35,0.03,0.015,6,2.0,14385,95.98,1382.2,9.2,-0.014,-18.695,112,1103,13170
BTC/USDT,30m,0.35,0.03,0.015,8,2.0,14385,95.98,1382.2,10.1,-0.015,-20.482,171,1523,12691
BTC/USDT,30m,0.35,0.03,0.015,12,2.0,14385,95.98,1382.2,12.0,-0.018,-25.142,309,2274,11802
BTC/USDT,30m,0.35,0.03,0.015,16,2.0,14385,95.98,1382.2,14.2,-0.026,-36.439,493,2979,10913
BTC/USDT,30m,0.35,0.03,0.015,20,2.0,14385,95.98,1382.2,15.8,-0.036,-49.071,673,3598,10114
BTC/USDT,30m,0.35,0.03,0.015,24,2.0,14385,95.98,1382.2,16.4,-0.044,-61.41,819,4161,9405
BTC/USDT,30m,0.35,0.03,0.015,36,2.0,14385,95.98,1382.2,19.7,-0.054,-74.069,1326,5394,7665
BTC/USDT,30m,0.35,0.03,0.015,48,2.0,14385,95.98,1382.2,21.8,-0.06,-82.61,1747,6270,6368
BTC/USDT,30m,0.35,0.03,0.02,4,1.5,14385,95.98,1382.2,15.3,-0.011,-15.369,57,316,14012
BTC/USDT,30m,0.35,0.03,0.02,6,1.5,14385,95.98,1382.2,16.6,-0.015,-20.175,113,569,13703
BTC/USDT,30m,0.35,0.03,0.02,8,1.5,14385,95.98,1382.2,17.6,-0.018,-24.307,173,808,13404
BTC/USDT,30m,0.35,0.03,0.02,12,1.5,14385,95.98,1382.2,19.5,-0.022,-30.97,318,1309,12758
BTC/USDT,30m,0.35,0.03,0.02,16,1.5,14385,95.98,1382.2,22.1,-0.03,-41.196,504,1778,12103
BTC/USDT,30m,0.35,0.03,0.02,20,1.5,14385,95.98,1382.2,23.5,-0.041,-56.466,686,2228,11471
BTC/USDT,30m,0.35,0.03,0.02,24,1.5,14385,95.98,1382.2,23.8,-0.053,-73.065,835,2667,10883
BTC/USDT,30m,0.35,0.03,0.02,36,1.5,14385,95.98,1382.2,26.5,-0.067,-93.096,1383,3830,9172
